,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_deg,param_k,param_kernel,param_s,param_gamma,params,split0_test_score,mean_test_score,std_test_score,rank_test_score,dataset
99,34.297609090805054,0.0,0.006461620330810547,0.0,2,30,,,,"{'deg': 2, 'k': 30, 'kernel': None, 's': None}",-5.56561264968334,-5.56561264968334,0.0,32,tortuga100k_ddist_minmax
100,0.04165148735046387,0.0,0.0,0.0,3,10,,,,"{'deg': 3, 'k': 10, 'kernel': None, 's': None}",,,,49,tortuga100k_ddist_minmax
101,36.30807852745056,0.0,0.007977485656738281,0.0,3,30,,,,"{'deg': 3, 'k': 30, 'kernel': None, 's': None}",-4.688344714863586,-4.688344714863586,0.0,16,tortuga100k_ddist_minmax
102,38.427995681762695,0.0,0.006604909896850586,0.0,,30,gaussian,,0.1,"{'gamma': 0.1, 'k': 30, 'kernel': 'gaussian', 's': None}",-4.688343155357906,-4.688343155357906,0.0,11,tortuga100k_ddist_minmax
103,39.48572373390198,0.0,0.006401538848876953,0.0,,30,inverse_multiquadric,,0.1,"{'gamma': 0.1, 'k': 30, 'kernel': 'inverse_multiquadric', 's': None}",-4.688343935126384,-4.688343935126384,0.0,15,tortuga100k_ddist_minmax
104,42.80367302894592,0.0,0.006697893142700195,0.0,,50,gaussian,,0.1,"{'gamma': 0.1, 'k': 50, 'kernel': 'gaussian', 's': None}",-5.161930252630574,-5.161930252630574,0.0,28,tortuga100k_ddist_minmax
105,43.85673546791077,0.0,0.006636857986450195,0.0,,50,inverse_multiquadric,,0.1,"{'gamma': 0.1, 'k': 50, 'kernel': 'inverse_multiquadric', 's': None}",-5.161932539152182,-5.161932539152182,0.0,31,tortuga100k_ddist_minmax
106,53.15193152427673,0.0,0.006541013717651367,0.0,,100,gaussian,,0.1,"{'gamma': 0.1, 'k': 100, 'kernel': 'gaussian', 's': None}",-5.882756799954203,-5.882756799954203,0.0,41,tortuga100k_ddist_minmax
107,54.478363037109375,0.0,0.0065517425537109375,0.0,,100,inverse_multiquadric,,0.1,"{'gamma': 0.1, 'k': 100, 'kernel': 'inverse_multiquadric', 's': None}",-5.882763780130723,-5.882763780130723,0.0,44,tortuga100k_ddist_minmax
108,37.929678201675415,0.0,0.0062754154205322266,0.0,,30,gaussian,,0.3,"{'gamma': 0.3, 'k': 30, 'kernel': 'gaussian', 's': None}",-4.688330681378591,-4.688330681378591,0.0,6,tortuga100k_ddist_minmax
109,39.46300506591797,0.0,0.0075876712799072266,0.0,,30,inverse_multiquadric,,0.3,"{'gamma': 0.3, 'k': 30, 'kernel': 'inverse_multiquadric', 's': None}",-4.688337699386121,-4.688337699386121,0.0,10,tortuga100k_ddist_minmax
110,43.640660762786865,0.0,0.0068624019622802734,0.0,,50,gaussian,,0.3,"{'gamma': 0.3, 'k': 50, 'kernel': 'gaussian', 's': None}",-5.161893691526884,-5.161893691526884,0.0,24,tortuga100k_ddist_minmax
